API,,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
INTL.27-12-SGP-QBTU.A,        Nuclear (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.29-12-SGP-QBTU.A,        Renewables (quad Btu),0,0,0,0,0,0,0,0,0,0,0.000580064,0.001671949,0.001671949,0.001671949,0.001671949,0.001671949,0.001671949,0.001671949,0.001671949,0.001671949,0.001671949,0.003227886,0.003227886,0.00337802,0.003268832,0.003262007,0.003255183,0.003323426,0.003579337,0.003640755,0.004022915,0.00414234,0.004309535,0.00468487,0.004957842,0.00530588,0.005415069,0.005554625,0.005712266,0.006289942,0.006169152,0.007506712,0.010434865,NA
INTL.33-12-SGP-QBTU.A,            Hydroelectricity (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.34-12-SGP-QBTU.A,            Non-hydroelectric renewables (quad Btu),0,0,0,0,0,0,0,0,0,0,0.000580064,0.001671949,0.001671949,0.001671949,0.001671949,0.001671949,0.001671949,0.001671949,0.001671949,0.001671949,0.001671949,0.003227886,0.003227886,0.00337802,0.003268832,0.003262007,0.003255183,0.003323426,0.003579337,0.003640755,0.004022915,0.00414234,0.004309535,0.00468487,0.004957842,0.00530588,0.005415069,0.005554625,0.005712266,0.006289942,0.006169152,0.007506712,0.010434865,NA
INTL.35-12-SGP-QBTU.A,                Geothermal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.36-12-SGP-QBTU.A,"                Solar, tide, wave, fuel cell (quad Btu)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41214E-06,1.02364E-05,1.70607E-05,2.72971E-05,4.43578E-05,5.45943E-05,0.000129661,0.000232026,0.000494761,0.000595078,0.00082915,0.001400684,0.001712213,0.002507242,0.004217472,NA
INTL.117-12-SGP-QBTU.A,                    Tide and wave (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.116-12-SGP-QBTU.A,                    Solar (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41214E-06,1.02364E-05,1.70607E-05,2.72971E-05,4.43578E-05,5.45943E-05,0.000129661,0.000232026,0.000494761,0.000595078,0.00082915,0.001400684,0.001712213,0.002507242,0.004217472,NA
INTL.37-12-SGP-QBTU.A,                Wind (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.38-12-SGP-QBTU.A,                Biomass and waste (quad Btu),0,0,0,0,0,0,0,0,0,0,0.000580064,0.001671949,0.001671949,0.001671949,0.001671949,0.001671949,0.001671949,0.001671949,0.001671949,0.001671949,0.001671949,0.003227886,0.003227886,0.00337802,0.003268832,0.003262007,0.003255183,0.003323426,0.003575924,0.003630519,0.004005854,0.004115043,0.004265177,0.004630276,0.00482818,0.005073855,0.004920308,0.004959548,0.004883116,0.004889258,0.004456939,0.00499947,0.006217393,NA
INTL.2-3-SGP-QBTU.A,    Imports (quad Btu),0,0,0,0.000078476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-4-SGP-QBTU.A,    Exports (quad Btu),0.000313904,0.000252488,0.000177424,0.00018766,0.000249076,0.0001706,0,0,0,0,0,0,0,0.000177424,0.000310492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-23-SGP-QBTU.A,    Net imports (quad Btu),-0.000313904,-0.000252488,-0.000177424,-0.000109184,-0.000249076,-0.0001706,0,0,0,0,0,0,0,-0.000177424,-0.000310492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
,Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.27-12-SVK-QBTU.A,        Nuclear (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,0.039643968,0.039319814,0.037083155,0.038420715,0.03565688,0.036933021,0.042518697,0.053464847,0.055440477,0.058194076,0.057907456,0.055191391,0.055740746,0.056638139,0.048309101,0.052727825,0.044617164,0.043620819,0.048930111,0.049172373,0.049899159,0.049203082,0.048046366,0.046855529,0.047824577,0.04703296,0.048343223,0.048728795,0.053672988,0.054321295,0.057878494
INTL.29-12-SVK-QBTU.A,        Renewables (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,0.011717294,0.014709743,0.016484056,0.014279813,0.013737282,0.014453832,0.015218152,0.015699264,0.01719037,0.018333437,0.012147907,0.013989781,0.015880107,0.016323686,0.016763852,0.015497947,0.01666217,0.020107751,0.015211327,0.017343916,0.019988326,0.019814306,0.020135048,0.022499662,0.022363176,0.019582281,0.022485331,0.023533541,0.022537195,0.019608,0.021938405
INTL.33-12-SVK-QBTU.A,            Hydroelectricity (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,0.01171047,0.014709743,0.016484056,0.014279813,0.013727046,0.014412886,0.015112375,0.015590075,0.016644427,0.017794319,0.01175551,0.013849883,0.015668554,0.014859877,0.015033896,0.013648567,0.0147541,0.017688542,0.010956387,0.012580566,0.014771161,0.012836477,0.012628336,0.014679033,0.014743864,0.011962969,0.014582811,0.015412644,0.014228631,0.010914417,0.014100166
INTL.34-12-SVK-QBTU.A,            Non-hydroelectric renewables (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,6.82428E-06,0,0,0,1.02364E-05,4.09457E-05,0.000105776,0.000109189,0.000545943,0.000539118,0.000392396,0.000139898,0.000211553,0.001463809,0.001729956,0.001849381,0.00190807,0.002419208,0.004254941,0.00476335,0.005217165,0.00697783,0.007506712,0.007820629,0.007619312,0.007619312,0.00790252,0.008120897,0.008308565,0.008693582,0.007838239
INTL.35-12-SVK-QBTU.A,                Geothermal (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.36-12-SVK-QBTU.A,"                Solar, tide, wave, fuel cell (quad Btu)",--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82E-07,5.80064E-05,0.00135462,0.001446748,0.002006339,0.002037049,0.001726544,0.001818671,0.001726544,0.001996103,0.002009751,0.00226225,0.002289547,0.002227574,0.002060206
INTL.117-12-SVK-QBTU.A,                    Tide and wave (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.116-12-SVK-QBTU.A,                    Solar (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82E-07,5.80064E-05,0.00135462,0.001446748,0.002006339,0.002037049,0.001726544,0.001818671,0.001726544,0.001996103,0.002009751,0.00226225,0.002289547,0.002227574,0.002060206
INTL.37-12-SVK-QBTU.A,                Wind (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,6.82428E-06,2.04728E-05,2.04728E-05,2.04728E-05,2.72971E-05,2.3885E-05,2.04728E-05,2.04728E-05,1.70607E-05,2.04728E-05,2.04728E-05,2.04728E-05,2.04728E-05,2.04728E-05,2.04728E-05,2.04728E-05,2.04728E-05,0,0,6.82428E-06,0
INTL.38-12-SVK-QBTU.A,                Biomass and waste (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,6.82428E-06,0,0,0,1.02364E-05,4.09457E-05,0.000105776,0.000109189,0.000545943,0.000539118,0.000385572,0.000119425,0.00019108,0.001443336,0.001702659,0.001825496,0.001886914,0.002340729,0.00288326,0.003296129,0.003190352,0.004920308,0.005759695,0.005981484,0.005872296,0.005602737,0.005872296,0.005858647,0.006019018,0.006459184,0.005778033
INTL.2-3-SVK-QBTU.A,    Imports (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,0.014661364,0.01480808,0.011942,0.01439864,0.0232869,0.0191072,0.0174012,0.020304812,0.02069378,0.02289452,0.029421676,0.029790172,0.02731306,0.02930908,0.04633496,0.032113744,0.030687528,0.025023608,0.038306524,0.045966464,0.036573228,0.044233168,0.051176588,0.045205588,0.053100956,0.042404336,0.046191656,0.045342068,0.047372208,0.057012497,0.036409261
INTL.2-4-SVK-QBTU.A,    Exports (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,0.00777936,0.0069946,0.00704578,0.002381576,0.009359116,0.0075064,0.01676998,0.029503564,0.033243116,0.037078204,0.037115736,0.036143316,0.03845324,0.037262452,0.04044926,0.030336092,0.026210984,0.021471716,0.035826,0.044625548,0.036262736,0.040473144,0.043028732,0.036160376,0.04276942,0.029841352,0.040391256,0.04425364,0.04473132,0.052324884,0.048033923
INTL.2-23-SVK-QBTU.A,    Net imports (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,0.006882004,0.00781348,0.00489622,0.012017064,0.013927784,0.0116008,0.00063122,-0.009198752,-0.012549336,-0.014183684,-0.00769406,-0.006353144,-0.01114018,-0.007953372,0.0058857,0.001777652,0.004476544,0.003551892,0.002480524,0.001340916,0.000310492,0.003760024,0.008147856,0.009045212,0.010331536,0.012562984,0.0058004,0.001088428,0.002640888,0.004687613,-0.011624662
,Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.27-12-SVN-QBTU.A,        Nuclear (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.012870598,0.012836477,0.014621027,0.015552542,0.014876938,0.016327098,0.016333922,0.015300043,0.015521832,0.017183545,0.018118472,0.016934459,0.017784082,0.019155763,0.018046817,0.018521787,0.02037731,0.01862927,0.018360734,0.02013846,0.017893271,0.017183545,0.02068099,0.018330025,0.018531341,0.020362979,0.018732316,0.01887938,0.020612065,0.018489031,0.01812085,0.018275779
INTL.29-12-SVN-QBTU.A,        Renewables (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.011529627,0.010147709,0.01142385,0.010874495,0.012338304,0.010393383,0.011601282,0.012676106,0.013106036,0.013010496,0.011488681,0.010386559,0.014191097,0.012099454,0.012529384,0.011434087,0.014573257,0.016589833,0.015995779,0.013075327,0.014589635,0.017232339,0.02230517,0.014689952,0.017078793,0.01502093,0.017678988,0.017072309,0.019085814,0.018651107,0.013377158,0.021463363
INTL.33-12-SVN-QBTU.A,            Hydroelectricity (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.011529627,0.010147709,0.01142385,0.010874495,0.012338304,0.010393383,0.011601282,0.01257033,0.012867186,0.012764822,0.011140642,0.009949805,0.013761167,0.011689997,0.012130164,0.011031454,0.013573499,0.015921053,0.015190855,0.011962969,0.013106036,0.01556619,0.020510383,0.012795531,0.015160145,0.013013908,0.015842574,0.015130118,0.016835848,0.01607767,0.010578321,0.016774427
INTL.34-12-SVN-QBTU.A,            Non-hydroelectric renewables (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0.000105776,0.00023885,0.000245674,0.000348038,0.000436754,0.00042993,0.000409457,0.000399221,0.000402633,0.000999757,0.00066878,0.000804924,0.001112358,0.001483599,0.001666149,0.001794786,0.001894421,0.001918647,0.002007022,0.001836415,0.001942191,0.002249966,0.002573437,0.002798837,0.004688936
INTL.35-12-SVN-QBTU.A,                Geothermal (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.36-12-SVN-QBTU.A,"                Solar, tide, wave, fuel cell (quad Btu)",--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41214E-06,1.36486E-05,4.40166E-05,0.000221789,0.000552085,0.000733952,0.000876238,0.000935609,0.000912748,0.000968025,0.000868049,0.001032173,0.001256009,0.0015457,0.0018307,0.003683261
INTL.117-12-SVN-QBTU.A,                    Tide and wave (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.116-12-SVN-QBTU.A,                    Solar (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41214E-06,1.36486E-05,4.40166E-05,0.000221789,0.000552085,0.000733952,0.000876238,0.000935609,0.000912748,0.000968025,0.000868049,0.001032173,0.001256009,0.0015457,0.0018307,0.003683261
INTL.37-12-SVN-QBTU.A,                Wind (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4331E-05,1.4331E-05,2.04728E-05,1.97904E-05,1.94492E-05,2.04728E-05,2.08141E-05,2.14965E-05,1.9108E-05,1.95611E-05,2.19271E-05
INTL.38-12-SVN-QBTU.A,                Biomass and waste (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0.000105776,0.00023885,0.000245674,0.000348038,0.000436754,0.00042993,0.000409457,0.000399221,0.000402633,0.000996345,0.000655131,0.000760908,0.000890569,0.000931515,0.000917866,0.000904218,0.000938339,0.000986109,0.001019548,0.000947893,0.000889204,0.00097246,0.001008629,0.000948575,0.000983748
INTL.2-3-SVN-QBTU.A,    Imports (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.0010236,0.00240546,0.0030708,0.00252488,0.00291726,0.002811488,0.0027296,0.00203014,0.014439584,0.010761448,0.012945128,0.0203867,0.025361396,0.031874904,0.026292872,0.020833672,0.0212397,0.02654536,0.0294285,0.024006832,0.025426224,0.025661652,0.024750648,0.03086154,0.028520908,0.03116009,0.030469842,0.030780676,0.02429344,0.028617126,0.034796402,0.031097142
INTL.2-4-SVN-QBTU.A,    Exports (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.007308504,0.007247088,0.0078476,0.008161504,0.00863236,0.00859824,0.008901908,0.00660222,0.018946836,0.016807512,0.016814336,0.019827132,0.027940868,0.032983804,0.026142744,0.020052324,0.026695488,0.036982668,0.03666194,0.028688096,0.028971292,0.030063132,0.034109764,0.031025316,0.03253342,0.032919658,0.032183349,0.031867398,0.031128017,0.029539731,0.029862937,0.036234884
INTL.2-23-SVN-QBTU.A,    Net imports (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,-0.006284904,-0.004841628,-0.0047768,-0.005636624,-0.0057151,-0.005786752,-0.006172308,-0.00457208,-0.004507252,-0.006046064,-0.003869208,0.000559568,-0.002579472,-0.0011089,0.000150128,0.000781348,-0.005455788,-0.010437308,-0.00723344,-0.004681264,-0.003545068,-0.00440148,-0.009359116,-0.000163776,-0.004012512,-0.001759568,-0.001713506,-0.001086722,-0.006834577,-0.000922605,0.004933465,-0.005137742
,Solomon Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.27-12-SLB-QBTU.A,        Nuclear (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.29-12-SLB-QBTU.A,        Renewables (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41214E-06,6.82428E-06,6.82428E-06,1.02364E-05,6.82428E-06,1.36486E-05,1.36486E-05,1.39898E-05,1.87668E-05,1.87668E-05,2.08141E-05,2.45674E-05,2.35438E-05,2.35438E-05,2.35438E-05,2.35438E-05,2.29766E-05,NA
INTL.33-12-SLB-QBTU.A,            Hydroelectricity (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.34-12-SLB-QBTU.A,            Non-hydroelectric renewables (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41214E-06,6.82428E-06,6.82428E-06,1.02364E-05,6.82428E-06,1.36486E-05,1.36486E-05,1.39898E-05,1.87668E-05,1.87668E-05,2.08141E-05,2.45674E-05,2.35438E-05,2.35438E-05,2.35438E-05,2.35438E-05,2.29766E-05,NA
INTL.35-12-SLB-QBTU.A,                Geothermal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.36-12-SLB-QBTU.A,"                Solar, tide, wave, fuel cell (quad Btu)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41214E-06,3.41214E-06,3.75336E-06,5.11821E-06,5.11821E-06,7.1655E-06,1.09189E-05,9.89521E-06,9.89521E-06,9.89521E-06,9.89521E-06,9.89558E-06,NA
INTL.117-12-SLB-QBTU.A,                    Tide and wave (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.116-12-SLB-QBTU.A,                    Solar (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41214E-06,3.41214E-06,3.75336E-06,5.11821E-06,5.11821E-06,7.1655E-06,1.09189E-05,9.89521E-06,9.89521E-06,9.89521E-06,9.89521E-06,9.89558E-06,NA
INTL.37-12-SLB-QBTU.A,                Wind (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.38-12-SLB-QBTU.A,                Biomass and waste (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41214E-06,6.82428E-06,6.82428E-06,1.02364E-05,6.82428E-06,1.02364E-05,1.02364E-05,1.02364E-05,1.36486E-05,1.36486E-05,1.36486E-05,1.36486E-05,1.36486E-05,1.36486E-05,1.36486E-05,1.36486E-05,1.3081E-05,NA
INTL.2-3-SLB-QBTU.A,    Imports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-4-SLB-QBTU.A,    Exports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-23-SLB-QBTU.A,    Net imports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
,Somalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.27-12-SOM-QBTU.A,        Nuclear (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.29-12-SOM-QBTU.A,        Renewables (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36486E-05,1.36486E-05,1.39898E-05,1.77431E-05,4.09457E-05,5.86888E-05,5.86888E-05,5.86888E-05,0.000103047,0.000121131,0.00012385,NA
INTL.33-12-SOM-QBTU.A,            Hydroelectricity (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.34-12-SOM-QBTU.A,            Non-hydroelectric renewables (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36486E-05,1.36486E-05,1.39898E-05,1.77431E-05,4.09457E-05,5.86888E-05,5.86888E-05,5.86888E-05,0.000103047,0.000121131,0.00012385,NA
INTL.35-12-SOM-QBTU.A,                Geothermal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.36-12-SOM-QBTU.A,"                Solar, tide, wave, fuel cell (quad Btu)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41E-07,6.82E-07,2.3885E-05,3.75336E-05,3.75336E-05,3.75336E-05,8.18914E-05,9.99757E-05,0.000102694,NA
INTL.117-12-SOM-QBTU.A,                    Tide and wave (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.116-12-SOM-QBTU.A,                    Solar (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41E-07,6.82E-07,2.3885E-05,3.75336E-05,3.75336E-05,3.75336E-05,8.18914E-05,9.99757E-05,0.000102694,NA
INTL.37-12-SOM-QBTU.A,                Wind (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36486E-05,1.36486E-05,1.36486E-05,1.70607E-05,1.70607E-05,2.11553E-05,2.11553E-05,2.11553E-05,2.11553E-05,2.11553E-05,2.11553E-05,NA
INTL.38-12-SOM-QBTU.A,                Biomass and waste (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-3-SOM-QBTU.A,    Imports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-4-SOM-QBTU.A,    Exports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-23-SOM-QBTU.A,    Net imports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
,South Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.27-12-ZAF-QBTU.A,        Nuclear (quad Btu),0,0,0,0,0.013392656,0.018135533,0.030037083,0.021042677,0.035803602,0.03787136,0.028829185,0.031200623,0.031691971,0.024755088,0.033087537,0.038560613,0.040177968,0.043153355,0.046408538,0.043801662,0.044391963,0.036574746,0.040911578,0.04320795,0.048725383,0.041757789,0.034373915,0.042996056,0.043496958,0.039491445,0.044016286,0.044147995,0.042303732,0.046455285,0.050373447,0.037414133,0.051895262,0.051478981,0.036045864,0.046415363,0.039635437,0.041467757,0.034425097,NA
INTL.29-12-ZAF-QBTU.A,        Renewables (quad Btu),0.003384845,0.005650507,0.003466736,0.002030224,0.001910799,0.002129176,0.005537906,0.005517433,0.010789192,0.009414099,0.003446263,0.00675604,0.002565931,0.000498173,0.00366464,0.001805023,0.004705343,0.007636373,0.006230571,0.003149407,0.004804295,0.007820629,0.009086533,0.003367784,0.004248116,0.005565203,0.010922265,0.004009266,0.005196692,0.005913241,0.008294916,0.008100424,0.005223989,0.004916896,0.011273716,0.020363661,0.026270078,0.034148713,0.041532588,0.04278382,0.048148731,0.059371264,0.066219433,NA
INTL.33-12-ZAF-QBTU.A,            Hydroelectricity (quad Btu),0.003384845,0.005650507,0.003466736,0.002030224,0.001910799,0.002129176,0.005537906,0.005517433,0.010789192,0.009414099,0.003446263,0.00675604,0.002565931,0.000498173,0.00366464,0.001805023,0.004500615,0.0071382,0.005442366,0.002477215,0.003756768,0.006773101,0.008131134,0.002391911,0.003241535,0.004544973,0.009888386,0.002961739,0.004104806,0.004776998,0.007213267,0.007018775,0.004111631,0.003814774,0.003115285,0.002763835,0.002323668,0.002763835,0.003767004,0.002494276,0.004951018,0.006964181,0.010734598,NA
INTL.34-12-ZAF-QBTU.A,            Non-hydroelectric renewables (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000204728,0.000498173,0.000788205,0.000672192,0.001047527,0.001047527,0.0009554,0.000975873,0.001006582,0.00102023,0.001033879,0.001047527,0.001091885,0.001136243,0.001081649,0.001081649,0.001112358,0.001102122,0.008158431,0.017599827,0.02394641,0.031384879,0.037765584,0.040289545,0.043197713,0.052407083,0.055484835,NA
INTL.35-12-ZAF-QBTU.A,                Geothermal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.36-12-ZAF-QBTU.A,"                Solar, tide, wave, fuel cell (quad Btu)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1655E-05,7.1655E-05,7.1655E-05,7.1655E-05,7.1655E-05,7.1655E-05,7.1655E-05,7.1655E-05,7.1655E-05,7.1655E-05,0.000102364,0.000184256,0.003668052,0.008185728,0.01026031,0.013430189,0.014470893,0.016408989,0.019428734,0.022700978,0.021230345,NA
INTL.117-12-ZAF-QBTU.A,                    Tide and wave (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
